uid,start_day,location_x,location_y,num_reviews,r1_cnt,r2_cnt,r3_cnt,r4_cnt,r5_cnt
854,570,9.275638304634368,5.94821964453426,125,39,1,4,8,73
855,770,3.3104660650400075,4.384414827310293,66,59,7,0,0,0
856,38,4.506547500067073,9.507322117504234,280,15,64,105,68,28
857,761,5.607853296418598,3.8346180821508846,69,40,2,6,1,20
858,311,8.77351887529988,5.576834766955943,207,10,47,82,52,16
859,848,8.887271133950387,12.0516829190703,50,12,16,13,7,2
860,716,5.183185749273172,13.444372501274424,81,26,33,17,3,2
861,357,8.474182915817739,13.558153099430335,202,32,41,47,49,33
862,429,7.055081846630536,0.8844418632874251,160,78,8,2,5,67
863,594,6.471754561664089,13.28169039525929,112,21,27,22,18,24
864,300,9.151898445919993,4.160641832044777,224,37,63,74,43,7
865,296,8.030724377576067,14.095450985428919,216,199,17,0,0,0
866,519,2.2107796636822097,14.47235376958578,154,37,40,52,20,5
867,61,7.283596578906254,3.6269206535045777,268,31,37,68,73,59
868,877,5.710433236790457,5.56032516255318,37,8,0,0,3,26
869,760,0.6277411962584489,2.4245663821723333,76,65,4,3,0,4
870,71,4.738324629833128,8.710528884559112,271,42,83,75,56,15
871,612,1.2817222989397203,7.119196715460436,133,112,19,2,0,0
872,845,5.016614356428201,7.710767555230734,45,8,17,16,4,0
873,110,6.384897947487818,6.082472882867015,269,31,68,91,54,25
874,578,3.0807117114623725,7.112781370351459,129,15,28,46,25,15
875,793,9.153405161835469,7.58202146298729,54,12,1,0,4,37
876,702,8.244663503580805,11.111610078815616,101,74,5,4,1,17
877,766,3.364350961324567,14.544643187888653,79,50,5,1,1,22
878,679,5.910693941854127,14.563228042385518,96,60,5,0,2,29
879,261,5.53076820753761,4.25754998770005,241,24,62,97,48,10
880,633,9.771537781530665,6.956580481278535,120,19,32,27,28,14
881,637,3.8149649253742437,12.297743463484126,117,21,24,20,28,24
882,575,5.943272023772073,0.5492442390079794,111,8,28,28,22,25
883,397,5.184023838768825,2.413982340632992,178,18,51,65,36,8
884,221,0.17817510512527113,1.9743138623105554,246,101,9,4,6,126
885,254,8.563923026518559,11.567990430606827,222,45,49,44,39,45
886,618,2.9404648026364413,9.45784437223821,124,35,14,23,29,23
887,231,0.7785100429855207,5.543647119276127,243,57,86,68,25,7
888,96,0.7303427611409852,7.66134793679587,287,23,60,108,69,27
889,512,2.1957329619038104,7.177255181683323,145,13,1,3,12,116
890,107,9.071205419265858,7.608437560965788,265,55,58,55,52,45
891,26,3.7703281238119377,14.604765348135585,295,65,65,53,59,53
892,439,4.840836593779762,6.345877841512285,167,6,23,52,44,42
893,189,5.617758303197789,13.610802213669295,237,8,57,85,61,26
894,875,6.6424222318562425,9.262830203618366,34,2,2,12,10,8
895,396,0.6745072444028677,6.290242339895126,167,35,58,52,17,5
896,611,7.976599222741243,12.175215172526475,124,9,10,28,45,32
897,200,5.6522866317940865,13.638016163124773,260,115,6,1,12,126
898,682,9.99585936479505,9.298075386753158,98,25,2,1,6,64
899,560,9.351845942351039,14.794225957591618,154,11,20,39,56,28
900,97,6.885546481891941,3.6833250147930414,272,13,45,74,86,54
901,4,6.86500848445978,6.388161023707871,304,60,57,61,64,62
902,689,2.1864851212847016,7.933111025027179,84,70,5,0,2,7
903,706,4.966218978738498,13.54235075633477,77,5,19,32,14,7
904,281,5.697208243934559,6.807720056539357,213,11,47,67,64,24
905,379,8.51842713228759,11.839918937828381,198,4,38,81,49,26
906,316,1.2799624207435356,14.063373474810177,234,117,11,7,9,90
907,17,7.28182660382621,13.822116836793727,286,27,65,92,77,25
908,519,0.848613439623348,0.16460333763156698,154,35,37,28,26,28
909,173,6.633359369706698,2.0018586174838515,245,54,51,43,46,51
910,240,9.569683168312071,12.78814968789377,212,54,7,5,11,135
911,479,6.423694040802655,3.192556933041158,155,55,6,0,7,87
912,893,2.0278355054496764,4.6798529974735,22,1,8,5,5,3
913,151,4.724197546917211,0.7271474738153844,249,167,14,3,4,61
914,393,7.835572677221463,10.767414675818165,181,23,35,57,47,19
915,405,5.715468690168938,4.247811442871,185,20,0,4,9,152
916,891,9.665094699770423,14.931830699454999,30,13,11,6,0,0
917,864,8.425104465916851,6.787828476823375,45,2,6,12,13,12
918,659,7.132864887275028,9.847072070152926,88,47,4,3,4,30
919,883,5.627058000359584,7.92082759153804,32,5,8,9,8,2
920,754,6.534853783715872,1.1444629146119083,73,29,4,1,2,37
921,719,9.707294318622015,4.2329503104693895,79,24,1,0,2,52
922,821,5.045937184574467,9.044645453237765,45,11,13,14,7,0
923,861,7.4188262106493275,11.959052827831643,36,11,1,0,1,23
924,158,0.35646942428821826,10.542558658196825,272,62,64,63,54,29
925,574,1.5030084636074947,11.920947971878713,133,24,22,30,33,24
926,580,0.9213605309024031,1.7809411093450693,102,0,0,2,7,93
927,669,9.424065839206007,14.29210225187546,108,67,11,3,3,24
928,590,5.8128682477308296,12.98297421761696,119,2,8,31,43,35
929,498,6.906263487803054,3.529317615717511,150,17,19,35,37,42
930,488,6.708227041679771,6.918481068230249,161,8,26,45,55,27
931,495,4.758897204579045,5.241155795596365,163,14,39,55,43,12
932,132,4.910449750558579,12.891874328984706,274,94,109,56,11,4
933,698,3.2535055965537674,7.629109909986305,99,31,37,21,7,3
934,155,9.653692394845304,12.781048884983731,233,41,69,75,37,11
935,121,6.275391796956478,11.07468703995766,265,130,12,10,8,105
936,315,8.898545798303246,8.568082448984306,189,29,60,51,33,16
937,857,1.1329452036962717,3.7462780152770634,49,13,10,7,8,11
938,24,4.390164089424058,6.325213006904456,309,85,103,82,33,6
939,547,4.557675196721506,10.060164467157879,143,32,36,36,26,13
940,850,1.6373255474816162,14.276556212134018,52,10,13,10,8,11
941,637,9.555647465140567,7.005066241334569,101,21,39,25,7,9
942,69,7.632145527330008,9.14821350232008,268,1,16,71,95,85
943,422,3.990087539808097,5.544612410258408,181,133,13,3,0,32
944,726,4.628806602985947,7.215969177842344,85,10,21,28,20,6
945,369,7.4015546132708945,13.518324476308424,189,8,21,65,69,26
946,868,8.064881255157685,13.26779591538846,40,17,3,0,1,19
947,405,0.3645021935915327,0.2429605722876499,172,16,28,62,52,14
948,893,6.1840162702724575,6.83968943063623,30,5,7,9,7,2
949,337,6.7630324517088,9.509162468532272,208,22,53,57,49,27
950,707,6.264301755398839,6.609494895731622,95,72,4,2,2,15
951,142,9.964923080984715,6.1104502210683185,245,48,5,7,13,172
952,675,2.289080100435722,2.3324435364765144,102,95,5,2,0,0
953,49,2.0102280628941127,12.478904842356764,268,23,60,86,70,29
954,338,0.2531065590633619,6.419283705855008,187,21,54,59,42,11
955,413,5.741609843777161,0.7256255499840941,168,41,27,36,28,36
956,709,8.53942941951041,8.374655307191695,89,79,8,2,0,0
957,243,0.8993528560819675,4.168966744755852,237,7,10,65,96,59
958,527,7.8050481812387185,12.127506143218769,107,90,7,1,0,9
959,842,8.838205132539782,8.522765084996614,52,1,5,15,21,10
960,344,8.16475760087044,1.1366393896310023,200,0,10,39,85,66
961,283,5.20761812451957,8.986276683919751,227,163,12,7,2,43
962,202,1.9091327542673353,2.0841262165874967,222,46,37,45,52,42
963,711,2.5023040227964644,7.828820442875423,92,22,28,31,11,0
964,858,5.6405521705510075,6.771054100566961,34,3,5,15,9,2
965,769,9.913548669830325,7.7076081584001095,71,21,2,1,4,43
966,732,4.006423188539628,5.58669895831175,82,27,26,15,7,7
967,17,7.9265832857670935,0.7869097391269092,307,265,29,12,0,1
968,480,6.020427468310066,4.408830765814739,142,27,30,38,28,19
969,877,4.4986394837787,6.9029740484097974,40,12,9,6,5,8
970,796,8.935214385661732,8.67967490671466,61,14,13,13,14,7
971,622,0.13496805864522732,11.361641957974168,108,23,33,32,15,5
972,17,7.111995094758142,10.75468671273867,275,33,49,65,76,52
973,332,4.784411571325485,6.836132640588181,195,59,75,45,13,3
974,381,2.8910878821883723,14.504264966530313,197,34,43,42,39,39
975,671,7.981886440326434,9.028695474259203,119,14,28,32,29,16
976,430,4.488955789479665,7.165106631509925,168,39,38,47,35,9
977,562,9.58175237780767,6.886612792770901,128,38,19,25,18,28
978,333,0.051669175760075126,9.180928995576235,205,47,42,34,49,33
979,530,7.645242420434485,8.023970021576115,130,114,13,3,0,0
980,868,4.235704814273268,8.369079325664687,41,9,9,12,7,4
981,579,8.846439844695709,13.378406464132402,125,68,8,3,4,42
982,499,8.119145178350857,3.3147901041874523,165,131,9,7,2,16
983,329,8.277899371054598,7.434014844429698,172,71,7,1,9,84
984,789,9.408002523667125,10.526530276870172,59,11,12,14,11,11
985,478,7.388267699629623,1.5514296027024792,160,13,35,57,44,11
986,344,6.496352880528988,2.533590073791896,187,2,0,3,16,166
987,175,5.04069247629303,11.995605839533097,252,47,51,47,52,55
988,298,3.1257843082532286,4.174466146219085,214,3,13,55,74,69
989,198,7.013166674566459,12.976959886746297,221,54,45,37,42,43
990,554,9.380812360667607,4.363658692123708,142,6,36,50,35,15
991,641,0.13243582061530534,8.060560088168469,114,3,8,25,39,39
992,537,0.30291651859776114,9.750654538669735,133,116,10,5,0,2
993,344,9.541957525924653,1.1567177341231272,200,20,52,70,48,10
994,2,8.805219177490901,1.0991950255106149,303,96,105,81,20,1
995,384,2.450678002625083,14.622501124585064,172,7,14,50,57,44
996,515,0.6486284635704398,12.410509275467064,158,17,36,60,32,13
997,841,6.243803501046736,14.982875250690576,43,0,0,12,18,13
998,38,0.07689836482913881,10.188943793361867,294,46,2,4,20,222
999,271,3.23489971320011,13.652459551602721,235,61,81,57,28,8
1000,270,8.472287174966604,8.61765643886872,195,43,36,37,32,47
1001,154,7.961415806905064,6.262905546917411,269,42,63,52,61,51
1002,512,0.6012747779581151,5.730339692738025,145,19,30,49,29,18
1003,721,8.955346211615849,11.2159110836827,91,4,24,22,24,17
1004,880,2.165255876460873,13.749671192568867,38,16,3,0,3,16
1005,665,2.6901267657383254,13.4574552693115,93,18,21,21,15,18
1006,759,8.071313163642289,1.7407679108999496,73,15,10,14,14,20
1007,164,4.938500988902534,13.424616069453759,262,1,13,65,103,80
1008,831,5.648013276853273,1.3693720727833725,47,17,12,14,3,1
1009,471,1.9641695020896632,4.027935160645782,160,12,41,55,40,12
1010,650,7.3694430895692475,5.920721746608127,108,23,39,18,20,8
1011,892,2.8490716215994816,11.806721333354023,35,4,5,7,4,15
1012,591,7.726757354335213,3.4290259713561144,130,102,7,3,1,17
1013,654,1.152141738508542,5.864349569259303,102,2,10,26,31,33
1014,760,7.9808670421292796,14.18327288354731,76,19,24,15,13,5
1015,229,2.982525590179658,2.381769602697771,262,23,47,100,73,19
1016,690,0.9196923559638948,1.427871741095161,93,1,0,1,13,78
1017,261,8.80082230495381,10.13454133157584,233,17,52,85,49,30
1018,245,0.8685335093332036,1.0405457793205897,239,2,17,57,89,74
1019,77,1.576248462455685,7.4531135830602775,272,2,12,60,112,86
1020,417,5.896937208144589,0.7811260064180803,171,4,30,57,48,32
1021,140,3.656334598296932,12.195355443380723,239,43,48,40,57,51
1022,635,6.476411023703037,13.00478285503992,116,0,0,0,10,106
1023,374,6.405342290110147,9.600791320781953,197,19,29,44,63,42
1024,842,1.7906732803768632,8.25738499089718,48,3,14,15,11,5
1025,395,5.936425836197403,1.0766259846645938,184,19,24,50,58,33
1026,600,4.708004715873457,0.5747646403623008,130,29,40,27,18,16
1027,145,4.6130342428950275,0.650845239040076,257,6,24,73,93,61
1028,115,0.5739957081123015,10.095513555699885,283,54,59,56,54,60
1029,636,3.056832403066696,5.504245250836014,122,13,2,1,10,96
1030,134,4.478768301501875,14.710957496218349,271,207,20,7,1,36
1031,380,9.474284674832028,9.287221647956452,192,3,19,67,64,39
1032,890,3.2458937080498753,3.7664082048928575,24,7,2,4,4,7
1033,584,7.89886067958281,10.371962461378223,117,66,9,2,3,37
1034,778,6.691269200105121,14.733028507826575,77,45,6,2,3,21
1035,486,1.3977069195112024,7.465664287555843,166,11,41,55,46,13
1036,152,8.405650315288403,11.009567646349609,238,34,73,73,46,12
1037,184,8.550511299173886,7.494066951031618,233,43,58,49,39,44
1038,474,3.8131381277143914,2.6682978876770616,156,33,32,23,34,34
1039,656,5.371749006413108,2.3704801443426753,113,22,30,25,19,17
1040,792,8.78299826470193,0.035149339674862556,47,4,15,18,6,4
1041,783,2.5079209455323417,4.097123452745891,58,22,2,2,2,30
1042,579,8.700054968378462,9.939052996756685,124,76,10,4,3,31
1043,814,3.624404772030095,8.487608266458162,53,3,12,20,10,8
1044,588,9.974203941041972,8.321421620771826,109,8,20,39,25,17
1045,894,5.492990163472498,0.5952431734370411,34,2,9,14,5,4
1046,429,8.291158276355757,5.211616503535951,166,100,11,6,2,47
1047,336,9.33467827913757,9.485376249304021,204,42,45,47,44,26
1048,428,0.028537207059180503,8.306421463684362,186,36,36,44,37,33
1049,334,8.896926974470107,5.078972765556255,198,35,36,48,45,34
1050,817,8.703052402105346,14.807692198109656,46,2,4,21,10,9
1051,316,9.877359655577148,3.6521202958091163,216,189,17,3,1,6
1052,141,7.397559690335173,7.044680195192893,254,11,33,73,77,60
1053,319,6.217827099258097,0.2830126610658845,207,26,27,43,62,49
1054,199,4.695514277416716,10.576086709978105,235,51,52,42,47,43
1055,826,8.16239324112021,3.413299430102227,46,11,10,14,5,6
1056,182,1.0623698577241159,7.763589969114266,254,1,11,63,100,79
1057,5,4.917413298457794,9.283993702883741,309,45,98,110,47,9
1058,348,9.285882956020336,10.061427762993796,196,26,47,77,37,9
1059,423,6.519697962290174,11.909367886887914,172,64,5,2,6,95
1060,569,2.959681717918409,14.73316266105246,135,45,6,3,9,72
1061,318,4.1296308895074505,2.830558958244418,195,46,85,48,14,2
1062,48,0.16362278510145933,14.107148693627693,307,38,3,3,10,253
1063,619,0.7146093159092803,11.55252650300299,119,91,4,1,1,22
1064,392,6.042560676462209,0.15185221096567614,183,12,28,60,58,25
1065,331,3.2585629130753233,4.823737809690934,201,89,7,3,3,99
1066,26,6.829118729647677,6.143527930651596,291,179,21,7,6,78
1067,95,0.39176356530228884,5.82732961695239,270,126,14,9,9,112
1068,516,3.4882584826980247,4.038730295235783,138,0,9,37,55,37
1069,80,5.057136305056499,8.090827733563277,292,202,16,10,8,56
1070,8,1.4249664601367529,8.497295057711268,296,80,112,87,14,3
1071,48,0.9847755408056347,9.567272609178177,269,55,57,53,50,54
1072,508,1.294573690962505,12.293578754205118,151,87,3,3,8,50
1073,560,8.745300873023051,14.676049775775514,146,18,30,40,30,28
1074,735,9.478587028628935,14.964699055358095,85,46,2,3,5,29
1075,231,4.703695710741776,8.668050367300534,216,19,1,6,12,178
1076,844,3.1084308567365393,13.097434552035057,40,9,13,11,6,1
1077,780,2.712631221024134,14.593521013229772,62,11,8,10,16,17
1078,189,4.58582814876574,0.37544028983373057,229,55,74,75,23,2
1079,628,1.270159574995422,8.698188736697144,108,1,10,23,47,27
1080,758,8.754862485181242,6.059700042043183,70,4,19,22,16,9
1081,442,4.6214786799311245,7.822938507933632,177,5,35,50,54,33
1082,88,1.500924760693676,6.109371779871903,263,12,24,55,99,73
1083,282,1.3232197613037733,0.7829440902871276,224,71,77,60,11,5
1084,504,8.295280078987972,0.8621727692154424,137,118,15,3,0,1
1085,580,3.1634269043173067,8.319221967137617,138,18,40,45,29,6
1086,128,9.590956275751868,5.445458018117954,260,17,46,75,68,54
1087,796,4.77265527031366,13.024834931599143,67,5,10,16,20,16
1088,877,4.396175143020995,11.24483541130407,36,1,10,10,10,5
1089,291,8.217012578472488,12.417597357933781,205,42,41,36,48,38
1090,610,0.6732083509903986,12.292686924290157,101,17,25,18,15,26
1091,85,7.193956146299697,5.269348630429839,277,130,11,4,15,117
1092,457,1.7548978574119056,11.085014985764442,167,86,10,3,6,62
1093,334,0.6612217393253306,11.328827810982421,206,67,76,48,13,2
1094,58,7.121597692623023,0.671757238920066,262,81,87,79,11,4
1095,637,1.146242014357497,3.818399595979921,106,1,0,2,9,94
1096,710,6.401608564349211,12.82705475842995,96,10,19,35,28,4
1097,809,6.73353320054337,14.984753499347528,51,28,6,4,1,12
1098,803,2.926448572974115,11.827429220565202,64,51,7,2,0,4
1099,659,4.607643690211543,2.156070469439055,114,9,30,40,26,9
1100,537,6.722409469264681,7.243943385613573,128,6,18,49,35,20
1101,25,4.535791079684851,2.668606814519612,300,251,24,8,3,14
1102,457,0.7049255051142245,5.43406209008693,159,41,65,38,13,2
1103,8,5.239780300786029,2.2010864716486607,294,65,60,51,65,53
1104,527,8.932278440931857,10.053537621361679,140,16,30,34,34,26
1105,267,6.520070288077269,13.701247786455184,218,43,40,43,49,43
1106,780,7.231396357183221,4.890100759033596,66,11,8,16,13,18
1107,226,6.931474824412028,9.299311104557454,224,112,12,3,8,89
1108,860,2.2357330728280935,11.14718239110209,46,0,6,25,10,5
1109,645,3.4787712869425116,5.825702551745085,103,0,0,3,9,91
1110,575,5.858165148340043,3.6247391253423293,119,8,24,41,28,18
1111,276,3.3273240345898945,2.461668848544558,221,17,48,87,58,11
1112,626,4.487191003647016,6.995636936774793,116,76,7,0,3,30
1113,586,7.298663150370074,11.775266093280862,127,58,4,2,8,55
1114,6,0.2205381685871899,6.041356056400999,290,19,0,7,21,243
1115,382,1.2200425293005701,9.110373018116345,181,58,64,45,13,1
1116,333,3.135110828679566,5.0121615267700905,186,32,33,41,39,41
1117,332,5.99276300098327,12.455431879602981,195,83,9,4,9,90
1118,285,6.2452104447355925,14.402041339338542,231,7,14,75,80,55
1119,82,5.998385393698237,5.025255340001243,274,21,2,6,17,228
1120,847,1.4293669910556528,13.657406394604116,45,14,14,15,1,1
1121,620,7.593058616837957,9.61252428479908,115,105,10,0,0,0
1122,444,8.163447964830087,14.093944017707486,182,4,42,62,43,31
1123,240,6.098320923929306,9.206481729235746,235,51,67,67,31,19
1124,844,8.51489948781212,1.622087660042566,51,2,6,19,18,6
1125,566,5.920339364344876,1.1103217006141368,125,24,24,24,28,25
1126,700,5.662751838488428,1.0057813148866612,82,21,12,18,16,15
1127,585,5.476543475096683,13.356540911464343,114,4,7,36,38,29
1128,299,6.202004111642589,0.7999321428241335,186,98,11,2,3,72
1129,882,8.542001844497774,14.772535444749563,35,2,9,7,9,8
1130,264,5.332691670826685,4.309689947711101,220,34,36,53,52,45
1131,352,4.48968765864716,12.907454982982077,185,56,78,40,10,1
1132,421,8.690282306536526,12.489088134414025,172,50,68,36,17,1
1133,798,7.9410123916145325,3.051330573983684,58,1,14,24,17,2
1134,199,8.527315198237215,2.8478647785221995,246,7,20,51,99,69
1135,117,3.049515220286516,1.4142326330336492,266,223,30,3,2,8
1136,261,3.5152807349389015,7.461274529223272,217,41,58,60,41,17
1137,143,5.7032895790551565,14.80018370609114,269,33,72,97,55,12
1138,690,6.568323156548582,14.649228274197098,89,26,4,0,5,54
1139,232,0.020875904900211628,2.7632675925180195,246,15,59,103,49,20
1140,390,8.340987118898894,2.6085633483457666,182,7,0,5,11,159
1141,466,5.840369456898541,2.4825564280375323,150,71,3,1,5,70
1142,234,3.090303067038691,9.88487205465003,188,0,15,49,75,49
1143,375,8.872981339754558,10.10533045727325,171,45,59,42,20,5
1144,450,1.3392844616102362,9.027710854789483,177,40,36,41,29,31
1145,516,1.7611251608880252,3.6331604598806457,137,27,30,25,26,29
1146,129,7.624010661216342,9.349804934436538,264,22,48,68,70,56
1147,2,7.073047917670206,6.7655343294753765,304,3,33,73,123,72
1148,281,4.3197280947794106,6.605246215861275,219,23,65,69,42,20
1149,589,4.758425262165601,13.954110236402448,115,5,28,38,34,10
1150,547,2.901464261164005,8.062536005278693,134,28,30,24,27,25
1151,424,1.0832836856091954,12.662972504499606,177,92,15,6,6,58
1152,176,3.3701494912410404,9.281453408742012,236,51,54,45,40,46
1153,678,1.7314610112643813,13.4646401320848,97,15,19,23,20,20
1154,19,6.443653775218381,0.32618243576822303,275,22,39,62,85,67
1155,729,9.398669436085033,8.727125709729721,67,18,23,22,4,0
1156,647,2.1567465001121846,3.090770051148443,100,21,23,19,23,14
1157,698,2.940700138092567,0.9504371406744655,82,0,0,2,6,74
1158,405,5.090911847128473,9.290177222521105,170,94,10,2,3,61
1159,140,9.358573565985422,10.981777965587884,274,63,92,79,30,10
1160,797,2.26325145480493,3.581187088139917,64,5,19,20,17,3
1161,762,7.868501843318793,10.184370317922275,67,2,6,20,20,19
1162,412,3.5279453987087495,1.05029001817643,176,1,12,43,69,51
1163,334,8.239647935019406,6.057636338070727,179,8,33,63,49,26
1164,614,0.484755732214982,2.3795073661254222,115,4,29,54,19,9
1165,73,6.904807206822555,14.80090577294877,310,192,12,3,10,93
1166,761,1.5980960486479012,14.873273632226367,86,12,21,25,21,7
1167,469,3.8304883250167157,5.802321197694349,148,30,27,34,34,23
1168,59,7.415299575563545,14.93386410991427,288,78,82,80,39,9
1169,19,8.815996836048777,11.285355781451992,302,51,60,102,61,28
1170,81,9.402023470431839,8.935431851758755,278,32,85,91,52,18
1171,448,7.07263665209725,6.732777000008387,168,24,50,64,23,7
1172,98,1.2105974041432077,8.557781283682582,251,136,9,5,16,85
1173,480,0.8249333480365906,3.1414463154747585,152,28,34,35,33,22
1174,766,8.756535298859554,7.52657340514041,76,12,17,23,13,11
1175,578,6.177081383399785,8.754216883374765,134,5,21,40,38,30
1176,583,5.325742564260571,2.226406179173222,136,47,4,5,7,73
1177,581,9.17866797101114,6.038908464596929,132,80,12,1,2,37
1178,807,6.967087635027314,3.7600130306945574,45,33,1,0,0,11
1179,232,9.327140990383436,4.788007554374868,232,31,50,55,53,43
1180,801,6.224652184807105,9.454275167491963,60,8,15,24,11,2
1181,393,3.078233820496709,10.12230865963959,188,4,14,52,68,50
1182,430,2.301269713792482,11.501476773559045,186,3,14,48,78,43
1183,142,3.7217021348967174,5.131143181885587,244,53,46,54,44,47
1184,135,6.7034367338741045,0.8615773803522375,265,3,16,67,100,79
1185,330,8.814516387588267,7.888685922575589,202,134,10,1,8,49
1186,298,5.30013371885981,5.569698209379216,214,36,46,37,46,49
1187,789,3.3558900688781126,7.141824809120829,59,17,17,13,7,5
1188,827,3.5625216303537597,14.544062337999986,61,18,2,0,5,36
1189,738,9.098166499777387,1.8924635795916955,85,0,8,18,32,27
1190,419,1.6060265998150103,14.060365944305383,173,77,5,4,9,78
1191,527,2.1037910776834137,9.285319152775276,124,7,26,42,32,17
1192,877,8.922573507787572,4.9536330054826285,40,4,1,0,1,34
1193,618,2.1997370635465794,4.136516569258003,120,21,25,30,20,24
1194,217,9.011164083000542,12.05203123953618,241,44,60,48,42,47
1195,619,1.8755725388035416,2.1256224997426254,108,96,9,3,0,0
1196,574,1.3330539360458915,1.3643627942239638,127,45,37,31,12,2
1197,304,8.579411315554514,11.995323278022394,222,3,31,64,74,50
1198,452,2.172616822344003,1.3136990858994646,168,50,69,37,10,2
1199,219,3.473862208499888,8.910622053279159,245,221,15,3,1,5
1200,791,1.8463999740437231,14.168590347643855,71,14,17,23,14,3
1201,662,1.2537601167195445,9.922952587561092,104,71,5,2,1,25
1202,1,4.167026874264124,6.130608734856983,296,2,18,65,115,96
1203,424,4.209353001359077,9.691551144926924,177,21,44,65,36,11
1204,23,3.2978975174342553,0.7034888328843553,296,76,113,73,29,5
1205,181,0.5718404694012968,2.0690860167675575,248,225,20,3,0,0
1206,559,4.870848885593039,8.166026581024814,118,26,22,24,27,19
1207,612,3.608921832080696,0.3525270806123654,118,0,3,28,48,39
1208,581,7.826381799710208,2.7714334085983348,138,25,30,23,30,30
1209,585,5.389262677146132,10.931293594983144,120,22,43,32,18,5
1210,444,2.9297046087346845,13.652368631048493,169,28,46,57,28,10
1211,264,2.179373822172057,12.26721077681927,241,14,2,3,17,205
1212,265,9.684863826172611,2.859065279321107,229,66,91,56,14,2
1213,450,0.3804323276114163,1.216216567170601,158,20,36,61,34,7
1214,394,1.5831397136222414,1.2539059758681765,221,8,0,2,16,195
1215,75,4.176638051132305,2.35436212869877,288,68,91,83,30,16
1216,398,3.934948648850214,10.01966516318051,172,96,9,1,7,59
1217,751,6.1402472037590545,13.367306069896546,69,5,0,1,5,58
1218,239,3.6297093202105133,1.9113880396282923,188,2,1,4,18,163
1219,453,5.964887049110513,10.649047997092854,158,16,48,56,33,5
1220,783,8.801231115117359,11.65307541292416,59,16,19,18,5,1
1221,462,4.423594541206962,3.6126358912372947,166,40,62,48,10,6
1222,271,5.013476784453682,2.6511011464194127,225,45,42,40,55,43
1223,653,9.43142241934553,6.404882458272839,107,5,32,36,30,4
1224,509,8.13566982668301,14.064664496114027,145,68,8,3,6,60
1225,594,3.9835883509843892,0.21815996931701553,126,0,0,3,9,114
1226,854,5.925585057468446,6.177878739140002,46,14,16,12,4,0
1227,779,3.4325421545241595,3.341415138745395,66,11,15,6,22,12
1228,489,0.5325289718675641,9.477458076066338,161,129,8,4,0,20
1229,684,8.474020115291514,0.8377849266414733,95,25,38,26,6,0
1230,478,3.032819058567182,8.349179367444748,151,40,26,33,29,23
1231,438,1.4842674459019567,7.059350940086673,153,9,37,68,30,9
1232,293,9.791237409882003,6.349013095340071,216,8,20,76,75,37
1233,555,8.390894961983236,9.202356581561347,142,24,48,39,27,4
1234,113,6.250747781360512,10.365933864006923,225,106,8,3,10,98
1235,95,8.58878091937947,2.442208168997797,271,121,13,7,14,116
1236,460,5.024844232224565,8.12718082742709,159,42,32,35,27,23
1237,412,1.5348061583007433,7.910888341776488,176,37,42,34,33,30
1238,770,5.030705424915288,7.568577173890855,65,7,10,20,15,13
1239,704,6.789026611535859,3.851706966846673,74,13,22,23,14,2
1240,404,4.9496298952966375,13.611241279221948,174,5,0,2,15,152
1241,467,3.6952794027197466,4.436313304200047,162,18,36,59,34,15
1242,244,8.913831862290195,14.373433326409241,236,50,51,49,41,45
1243,259,8.234299638830482,1.8016858973026462,233,99,13,6,8,107
1244,724,3.9302394536853957,3.087804079279869,77,70,2,1,0,4
1245,647,0.4649296407152326,11.775427761356518,113,24,39,39,10,1
1246,166,5.43871910924171,9.710809786244951,249,45,4,4,12,184
1247,681,5.069239583200893,0.7835393173907251,104,6,24,43,25,6
1248,351,0.5707146470950542,14.442525229954256,195,25,34,53,58,25
1249,20,1.2518793744961043,3.198765261233987,287,249,20,13,0,5
1250,460,4.32625369236293,12.65568981039954,166,6,39,65,43,13
1251,69,4.535665120281411,1.2986453770534756,276,106,7,9,13,141
1252,203,2.301871090472557,9.76300328084895,223,10,0,5,10,198
1253,598,0.21637052590837924,12.336449360456033,115,36,40,33,5,1
1254,217,7.1641918085169465,11.698889393977417,248,37,2,7,22,180
1255,22,0.39042564713160366,12.558267998676481,284,47,95,82,50,10
1256,437,9.055732105675398,6.6902332026077955,151,37,0,3,11,100
1257,736,9.806507401018923,6.107837228126082,74,0,9,23,17,25
1258,763,7.148811206564534,12.296117585332526,69,2,14,20,17,16
1259,149,1.0124977153495573,9.201511865346845,255,37,72,96,32,18
1260,471,5.389962010990033,1.2823607814536726,163,37,37,39,24,26
1261,636,8.452760337602935,9.076089030658817,118,19,33,24,24,18
1262,262,9.977417045050025,2.2642677446964825,211,15,0,4,29,163
1263,7,0.29801527641982406,12.152460476569598,289,111,9,4,21,144
1264,714,4.919436393126306,4.722561659063873,83,37,1,2,2,41
1265,875,7.203050753148404,14.96688671801036,48,4,15,14,6,9
1266,252,4.107785794175642,6.964271186354148,228,54,55,43,33,43
1267,707,0.5953378490847339,5.004973153394891,95,15,18,16,24,22
1268,139,0.3868474633233421,10.721626040068147,258,35,6,3,20,194
1269,849,1.1215919586116518,4.7558284786130685,42,0,6,8,19,9
1270,248,6.7040245081229335,14.094506872126837,229,21,54,89,48,17
1271,818,4.126270443193112,0.7037294672689087,58,20,1,2,1,34
1272,491,7.536752541409325,13.359473284983258,156,70,6,3,10,67
1273,671,1.8624176030321982,4.487807442815653,112,29,21,14,36,12
